,Link,Text,Label
58,https://voxukraine.org/category/voks-informue/,"Bayraktar, який купили литовці для України, збили через три з половиною хвилини після першого вильоту",False
59,https://voxukraine.org/category/voks-informue/,"ФОТОФото напису «Я думав, я знав, що таке хоробрість, але потім я побачив Україну»",False
60,https://voxukraine.org/category/voks-informue/,У Чорному морі горять «вишки Бойка» внаслідок влучання ракет ЗСУ — відео,False
61,https://voxukraine.org/category/voks-informue/,18 лютого 2022 року в Луганську загорівся газопровід «Дружба»,False
62,https://voxukraine.org/category/voks-informue/,Документ Міністерства оборони України про кількість втрат серед українських військових,False
63,https://voxukraine.org/category/voks-informue/,Усі сайти українських органів влади зламали,False
64,https://voxukraine.org/category/voks-informue/,Посольства країн Євросоюзу отримали вказівку евакуюватися з Києва,False
65,https://voxukraine.org/category/voks-informue/,Велика Британія та США намагаються приховати свою військово-біологічну діяльність в Україні,False
66,https://voxukraine.org/category/voks-informue/,Відступ російських військ з острову Зміїний є «жестом доброї волі»,False
67,https://voxukraine.org/category/voks-informue/,У Маріуполі з 2019 року готувалися до української провокації з використанням хімічної зброї,False
68,https://voxukraine.org/category/voks-informue/,У Києві отруїли члена української делегації на перемовинах з рф Рустема Умерова,False
69,https://voxukraine.org/category/voks-informue/,Голова Одеської ОВА наказав підірвати Хаджибейську дамбу в Одесі,False
70,https://voxukraine.org/category/voks-informue/,Кадри реального бою проти диверсантів ЗСУ поблизу Залізної Балки,False
71,https://voxukraine.org/category/voks-informue/,Україна обстріляла Веселу Гору 23 лютого 2022 року,False
72,https://voxukraine.org/category/voks-informue/,Українські націоналісти розстріляли колону біженців із Харкова,False
73,https://voxukraine.org/category/voks-informue/,Українські біженці спалили будинок в Німеччині,False
74,https://voxukraine.org/category/voks-informue/,ФОТОНаказ Генштабу ЗС Польщі про захоплення територій Волинської та Львівської областей,False
75,https://voxukraine.org/category/voks-informue/,"Зеленський заявив, що готовий виконувати «Мінські домовленості», якщо росія виведе війська з України та не проводитиме референдуми",False
76,https://voxukraine.org/category/voks-informue/,На Донбасі «чорні трансплантологи» забирають органи у поранених українських бійців та місцевих із проросійськими поглядами,False
77,https://voxukraine.org/category/voks-informue/,Збройні сили України зруйнували останній міст у Сєвєродонецьку,False
78,https://voxukraine.org/category/voks-informue/,"ОБСЄ мовчить про злочини Києва, це підштовхує Україну до нових звірств",False
79,https://voxukraine.org/category/voks-informue/,"Відео мерця, що ожив в українському морзі",False
80,https://voxukraine.org/category/voks-informue/,Відео наслідків обстрілу Одеської ТЕЦ 26 квітня 2022 року,False
81,https://voxukraine.org/category/voks-informue/,У військкоматах Херсонської області знайшли українські медалі «За взяття Криму»,False
82,https://voxukraine.org/category/voks-informue/,ФОТОУ магазинах Тернопільської та Львівської областей ціни вказують у гривнях та злотих,False
83,https://voxukraine.org/category/voks-informue/,У різних містах ЗСУ перетворюють лікарні на військові бази,False
84,https://voxukraine.org/category/voks-informue/,Російські війська не вчиняють злочинів у Херсонській та Запорізькій областях,False
85,https://voxukraine.org/category/voks-informue/,Європарламент не знайшов доказів спонсорування тероризму з боку росії,False
86,https://voxukraine.org/category/voks-informue/,Війська рф у Балаклії та Ізюмі перегрупувалися для наступу на Донецькому напрямку,False
87,https://voxukraine.org/category/voks-informue/,"У біолабораторіях США в Україні вивчали, як заражати українців смертельними вірусами через комарів",False
88,https://voxukraine.org/category/voks-informue/,Фото збитого російського вертольота «Ка-52» українськими військовими у Харківській області,False
89,https://voxukraine.org/category/voks-informue/,Кадри нічного обстрілу Харкова 18 квітня 2022 року,False
90,https://voxukraine.org/category/voks-informue/,"росіяни знищили на Львівщині склад боєприпасів, отриманих від НАТО",False
91,https://voxukraine.org/category/voks-informue/,Відео знищення російської БМП українською ракетою в Маріуполі,False
92,https://voxukraine.org/category/voks-informue/,ЗСУ зірвали гуманітарний коридор із «Азота» мінометним обстрілом,False
93,https://voxukraine.org/category/voks-informue/,Біженців депортують із Європи задля примусової мобілізації в Україні,False
94,https://voxukraine.org/category/voks-informue/,Українські біженці викосили свастику на полі в німецькому передмісті,False
95,https://voxukraine.org/category/voks-informue/,"Акваторію Чорного та Азовського морів замінувала Україна, а не росія",False
96,https://voxukraine.org/category/voks-informue/,"Квентін Тарантіно запостив у Instagram світлину, на якій пропонується змінити прапор рф",False
97,https://voxukraine.org/category/voks-informue/,ЄС у спеціальних центрах підготовки готує українських диверсантів-терористів,False
98,https://voxukraine.org/category/voks-informue/,Майже по всій Україні зникла електроенергія після ударів рф по енергетичній інфраструктурі — супутниковий знімок NASA,False
99,https://voxukraine.org/category/voks-informue/,Армії Сербії роздавали шеврони з гербом рф для боротьби з Косово у липні 2022 року,False
100,https://voxukraine.org/category/voks-informue/,ФОТОРапорт Міністерства оборони України про передачу ЗСУ невідомих психотропних речовин,False
101,https://voxukraine.org/category/voks-informue/,В Україні готують референдум про входження Львівської області до складу Польщі,False
102,https://voxukraine.org/category/voks-informue/,"Залужний заявив, що ЗСУ зайняли село Сухий Ставок на Херсонщині",False
103,https://voxukraine.org/category/voks-informue/,У Запоріжжі діють щонайменше три біолабораторії ЗСУ,False
104,https://voxukraine.org/category/voks-informue/,ФОТОФото трун із тілами російських військових у 2022 році,False
105,https://voxukraine.org/category/voks-informue/,"ЗСУ підірвали «двійник» найбільшого у світі літака «Мрія», який був непридатний до польотів",False
106,https://voxukraine.org/category/voks-informue/,"Раптово помер прокурор Ерік Ульсон, який знав правду про підрив «Північних потоків»",False
107,https://voxukraine.org/category/voks-informue/,"Падіння народжуваності в Угорщині доводить, що вакцина — це генна зброя",False
108,https://voxukraine.org/category/voks-informue/,Російські війська зайшли в Мелітополь без спротиву,False
109,https://voxukraine.org/category/voks-informue/,У Маріуполі Червоний Хрест збирав медкарти дітей із позначенням здорових органів,False
110,https://voxukraine.org/category/voks-informue/,ФОТОУ чеських магазинах вивісили таблички «Українцям вхід заборонено»,False
111,https://voxukraine.org/category/voks-informue/,Фото з трьома українськими пожежниками,False
112,https://voxukraine.org/category/voks-informue/,ФОТОУ Дагестані за наказом влади скасували часткову мобілізацію,False
113,https://voxukraine.org/category/voks-informue/,Кадровий офіцер НАТО воює в Україні — фото документів,False
114,https://voxukraine.org/category/voks-informue/,"ФОТОВ Україні випустили нову марку із зображенням Зеленського, Хрущова, Бандери та Петлюри",False
115,https://voxukraine.org/category/voks-informue/,Фото дівчини зі свастикою в Маріуполі — доказ злочинів «Азова»,False
116,https://voxukraine.org/category/voks-informue/,Дід канцлера Німеччини Олафа Шольца був генерал-лейтенантом військ СС,False
117,https://voxukraine.org/category/voks-informue/,Служба безпеки України замінувала сховище з хлором на заводі «Хімпром» у Первомайському Харківської області,False
118,https://voxukraine.org/category/voks-informue/,"Донька Зеленського визнала, що її батько — нацист та вбивця українського народу",False
119,https://voxukraine.org/category/voks-informue/,Україна фальсифікує смерті: жертви російських окупантів курять на вантажівці у перервах між зйомками,False
120,https://voxukraine.org/category/voks-informue/,Україна збиралася відновити ядерний арсенал,False
121,https://voxukraine.org/category/voks-informue/,ФОТОУ «Сімпсонах» передбачили російсько-українську війну,False
122,https://voxukraine.org/category/voks-informue/,Фото контейнерів для небезпечних біоматеріалів із підземного госпіталю в Маріуполі,False
123,https://voxukraine.org/category/voks-informue/,ЗСУ завдали удару по сховищу радіоактивних відходів Запорізької АЕС,False
124,https://voxukraine.org/category/voks-informue/,На Донбасі до 2022 року не було російської армії,False
125,https://voxukraine.org/category/voks-informue/,Фото вибуху на стратегічному об’єкті в росії 29 квітня 2022 року,False
126,https://voxukraine.org/category/voks-informue/,ФОТОУ Верховній Раді України розглядають можливість зниження призовного віку до 16 років,False
127,https://voxukraine.org/category/voks-informue/,"Українських військових накачували наркотиками з біолабораторій, одну з таких лабораторій знайшли в Рубіжному",False
128,https://voxukraine.org/category/voks-informue/,Західні ЗМІ створили відеопостановку про масові жертви серед цивільних в Україні,False
129,https://voxukraine.org/category/voks-informue/,"Дмитро Кулеба заявив, що НАТО хоче вступити у війну в Україні",False
130,https://voxukraine.org/category/voks-informue/,Українці знімають фейк про страждання бійця ЗСУ,False
131,https://voxukraine.org/category/voks-informue/,«Чорні трансплантологи» зможуть забирати органи в загиблих українських військових,False
132,https://voxukraine.org/category/voks-informue/,Відео знищення російської техніки під Харковом,False
133,https://voxukraine.org/category/voks-informue/,ФОТОUber у декількох країнах відмовляється надавати послуги українським біженцям,False
134,https://voxukraine.org/category/voks-informue/,У мережу «злили» американський звіт за результатами перевірки українських підрозділів на навчаннях в Англії,False
135,https://voxukraine.org/category/voks-informue/,Україна просить Польщу назвати вулицю у Варшаві іменем Степана Бандери,False
136,https://voxukraine.org/category/voks-informue/,Українські військові збираються підірвати дитячу лікарню у Харкові,False
137,https://voxukraine.org/category/voks-informue/,"Відео дівчинки в лікарні, яка отримала поранення при бомбардуванні Миколаєва",False
138,https://voxukraine.org/category/voks-informue/,В Єрусалимі паб «Putin» перейменували на «Zelenskiy»,False
139,https://voxukraine.org/category/voks-informue/,"ВІДЕОСюжет BBC про те, що в Краматорську впала українська «Точка У»",False
140,https://voxukraine.org/category/voks-informue/,Біолабораторії США в Україні — це воєнні об’єкти НАТО,False
141,https://voxukraine.org/category/voks-informue/,Рубіжне в Луганській області перейшло під повний контроль російських військ,False
142,https://voxukraine.org/category/voks-informue/,Тероборона розмістила ракетні установки в одеській поліклініці,False
143,https://voxukraine.org/category/voks-informue/,Конор Макгрегор насміхається із західних санкцій проти Росії,False
144,https://voxukraine.org/category/voks-informue/,Російські військові повністю контролюють територію навколо Запорізької АЕС,False
145,https://voxukraine.org/category/voks-informue/,росія затримала бійців батальйону «Азов» Сергія Величка та Костянтина Немічева,False
146,https://voxukraine.org/category/voks-informue/,Юлія Паєвська («Тайра») викрала дітей перед евакуацією з Маріуполя,False
147,https://voxukraine.org/category/voks-informue/,Кокаїн на столі у Зеленського під час відеоперемовин,False
148,https://voxukraine.org/category/voks-informue/,Фото вибухів на стратегічному об’єкті в росії 29 квітня 2022 року,False
149,https://voxukraine.org/category/voks-informue/,СБУ підірвали цистерну з аміачною селітрою у Харківській області для інсинуації російської хімічної атаки,False
150,https://voxukraine.org/category/voks-informue/,Фінляндія перекидає танки до кордону з росією,False
151,https://voxukraine.org/category/voks-informue/,Діти в Україні використовують нацистські жести при вітанні з військовими ЗСУ,False
152,https://voxukraine.org/category/voks-informue/,ФОТОУ «Сімпсонах» передбачили президентство Зеленського та смерть Байдена,False
153,https://voxukraine.org/category/voks-informue/,Техас планує провести референдум про вихід зі складу США,False
154,https://voxukraine.org/category/voks-informue/,ООН запланувала організацію голоду в 2022-2023 роках,False
155,https://voxukraine.org/category/voks-informue/,Збір збудників холери в Маріуполі — доказ підготовки української провокації з використанням зброї масового знищення,False
156,https://voxukraine.org/category/voks-informue/,Відео розгону мітингу пожежників і лікарів в окупованому Енергодарі,False
157,https://voxukraine.org/category/voks-informue/,Над українськими військовими проводили експерименти з оцінки переносимості небезпечних інфекцій,False
158,https://voxukraine.org/category/voks-informue/,Зеленський одягнув футболку з емблемою УПА,False
159,https://voxukraine.org/category/voks-informue/,Відео з квартири в Одесі після обстрілу 23 квітня 2022 року,False
160,https://voxukraine.org/category/voks-informue/,"Роман Ратушний — «бойовик-неонацист», він причетний до протестів у Гонконзі",False
161,https://voxukraine.org/category/voks-informue/,ФОТОУкраїнських біженцям заборонили порушувати порядок лондонського аеропорту Станстед — фото,False
162,https://voxukraine.org/category/voks-informue/,Головнокомандувач ЗСУ Валерій Залужний носить браслет із нацистським символом,False
163,https://voxukraine.org/category/voks-informue/,Біля кордонів із рф в Україні США розробляли біологічну зброю,False
164,https://voxukraine.org/category/voks-informue/,"У NYT пояснили, чому Захід скорочує підтримку України",False
165,https://voxukraine.org/category/voks-informue/,SMS-повідомлення від абонента Ukraine з текстом «розкажи свою історію війни» — це фішинг,False
166,https://voxukraine.org/category/voks-informue/,"Вікторія Нуланд визнала, що США мають біолабораторії в Україні",False
167,https://voxukraine.org/category/voks-informue/,"Україна втратила флот, авіацію, ПВО та контроль над Харковом",False
168,https://voxukraine.org/category/voks-informue/,Телефонна розмова Путіна та Шойгу щодо війни в Україні,False
169,https://voxukraine.org/category/voks-informue/,"Влада Запоріжжя заявила, що на Заході в українських біженців забирають дітей",False
170,https://voxukraine.org/category/voks-informue/,ВІДЕОНанесення удару ракетою «Кинджал» по складу ЗСУ в червні 2022 року — відео,False
171,https://voxukraine.org/category/voks-informue/,Ракетним ударом по Вінницькому будинку офіцерів рф знищила українських військових,False
172,https://voxukraine.org/category/voks-informue/,"В Україні воювали два бальйони польської піхоти, їх знищили",False
173,https://voxukraine.org/category/voks-informue/,Україна застосувала хімічну зброю проти російських солдатів у Запорізькій області,False
174,https://voxukraine.org/category/voks-informue/,Почався процес передачі українських територій Польщі,False
175,https://voxukraine.org/category/voks-informue/,Фото знищеної 13-ої роти російських окупантів у квітні 2022 року,False
176,https://voxukraine.org/category/voks-informue/,Російські військові не причетні до масових вбивств цивільних у Бучі,False
177,https://voxukraine.org/category/voks-informue/,"Фото масштабних боїв біля Харкова, Миколаєва і на Донбасі 18 квітня 2022 року",False
178,https://voxukraine.org/category/voks-informue/,У Гостомелі знімають фейковий відеосюжет про звірства російських військ — відео,False
179,https://voxukraine.org/category/voks-informue/,"Усіх українців, які отримували гуманітарну допомогу від росії у Балаклії, ув’язюватимуть",False
180,https://voxukraine.org/category/voks-informue/,Наказ Генштабу ЗСУ про мобілізацію жінок,False
181,https://voxukraine.org/category/voks-informue/,рф завдала удару по військових об’єктах у Вінниці та Гайсині,False
182,https://voxukraine.org/category/voks-informue/,"Депутат канадського парламенту Іван Бейкер заявив, що Захід втомився від України і пропонує передати частину своїх територій рф",False
183,https://voxukraine.org/category/voks-informue/,Відео з бункерів заводу «Азовсталь»,False
184,https://voxukraine.org/category/voks-informue/,Жителі Маріуполя намагаються роззброїти українських військових — з’явилось відео спалахів над Маріуполем,False
185,https://voxukraine.org/category/voks-informue/,ФОТОУ Києві з’явилися наліпки із закликами відмовитися від метрополітену,False
186,https://voxukraine.org/category/voks-informue/,російський БТР підірвався на міні — відео 2022 року,False
187,https://voxukraine.org/category/voks-informue/,"ЗСУ розбомбили елеватор на Луганщині, аби позбавити людей зерна",False
188,https://voxukraine.org/category/voks-informue/,Французька анімаційна студія випустила мультфільм «Stop nazi games» про Україну,False
189,https://voxukraine.org/category/voks-informue/,Під Лисичанськом російські війська знищили диверсійно-розвідувальну групу «Грузинського легіону»,False
190,https://voxukraine.org/category/voks-informue/,Обкладинка журналу TIME з російською бензоколонкою,False
191,https://voxukraine.org/category/voks-informue/,"Кожному українцеві віком від 10 років нарахують 3000 гривень допомоги від США, Німеччини, Польщі та Литви",False
192,https://voxukraine.org/category/voks-informue/,Знайдений шолом льотчика НАТО — доказ участі Альянсу в бойових діях в Україні,False
193,https://voxukraine.org/category/voks-informue/,Фото обстрілу церкви Архангела Михаїла в селі Ображіївка,False
194,https://voxukraine.org/category/voks-informue/,Кадри вибуху складу з боєприпасами в Бєлгородській області росії,False
195,https://voxukraine.org/category/voks-informue/,"США визнали, що проводили досліди над українськими військовими та пацієнтами психлікарень",False
196,https://voxukraine.org/category/voks-informue/,Збройні Сили України викрали представника ООН в Харкові,False
197,https://voxukraine.org/category/voks-informue/,ФОТОЗеленський опублікував автобіографічну книгу з назвою «Моя боротьба»,False
198,https://voxukraine.org/category/voks-informue/,У Дніпрі жінку прив’язали до стовпа за використання російською мови,False
199,https://voxukraine.org/category/voks-informue/,"Зеленський залучився підтримкою тих країн, які були союзниками Гітлера",False
200,https://voxukraine.org/category/voks-informue/,"Україна готує «постановки» у Харківській області, як у Бучі",False
201,https://voxukraine.org/category/voks-informue/,"Очільниця розвідки США Авріл Хейнс заявила, що росія за будь-якого сценарію досягне успіху в Україні",False
202,https://voxukraine.org/category/voks-informue/,"Документ про оперативний план «Шторм» полку «Азов», що підтверджує проросійські погляди жителів міста",False
203,https://voxukraine.org/category/voks-informue/,Володимир Зеленський втік із України після вторгнення Росії,False
204,https://voxukraine.org/category/voks-informue/,Велика Британія та Туреччина планують скупити українське зерно та приректи Україну на голод,False
205,https://voxukraine.org/category/voks-informue/,"російські війська взяли місто Ізюм поблизу Харкова, розгромивши 81-шу окрему десантно-штурмову бригаду ЗСУ",False
206,https://voxukraine.org/category/voks-informue/,ВІДЕОПлакати в метро Вільнюса на підтримку України,False
207,https://voxukraine.org/category/voks-informue/,Відео з путіним за гратами в залі суду,False
208,https://voxukraine.org/category/voks-informue/,Україна порушує резолюцію МАГАТЕ і провокує масштабну техногенну катастрофу на ЗАЕС,False
209,https://voxukraine.org/category/voks-informue/,"Україна знищує зерносховища, тоді як росія допомагає вирішити продовольчу кризу",False
210,https://voxukraine.org/category/voks-informue/,"США можуть зрадити Україну так само, як зробили це з Афганістаном",False
211,https://voxukraine.org/category/voks-informue/,ЗСУ замінували склади з аміаком у Сєвєродонецьку,False
212,https://voxukraine.org/category/voks-informue/,У Харківській області зенітний полк добровільно склав зброю та здався,False
213,https://voxukraine.org/category/voks-informue/,Бійці «Азова» розіп’яли та спалили заживо бойовика так званої «днр»,False
214,https://voxukraine.org/category/voks-informue/,Росія завдала ударів по боєприпасах та катеру ЗСУ в військовій частині Одеського порту — Лавров,False
215,https://voxukraine.org/category/voks-informue/,"Росіяни знищили потяг, який перевозив українських військових та військову техніку",False
216,https://voxukraine.org/category/voks-informue/,Біженець з України розтрощив полиці з продуктами у магазині міста Регенсбург,False
217,https://voxukraine.org/category/voks-informue/,Фото наркотичних речовин на робочому столі Зеленського,False
218,https://voxukraine.org/category/voks-informue/,Австрія погодилася платити за газ у рублях,False
219,https://voxukraine.org/category/voks-informue/,Армія рф знищила партію американьких гаубиць M777 у Жовтневому — фото,False
220,https://voxukraine.org/category/voks-informue/,Українські військові загинули на острові Зміїний при спробі встановити прапор України,False
221,https://voxukraine.org/category/voks-informue/,ФОТОУ Києві розвішали білборди із фотографіями Павла Лагойди та Віктора Пилипенка,False
0,https://t.me/warfakes/3,українські ЗМІ заявляють про шість збитих літаків російської армії,False
1,https://t.me/warfakes/5,українські військові живцем спалили російського полоненого солдата,False
2,https://t.me/warfakes/9,": українські військові знищили російську бронетехніку Телеграм-канал «Думська — новини Одеси» опублікував повідомлення із двома фотографіями підбитих танків. Автори запевняють, що це нібито знищена російська бронетехніка.",False
3,https://t.me/warfakes/11,На території Росії після введення санкцій перестануть працювати бакнівські картки іноземних платіжних систем Visa та MasterCard.,False
4,https://t.me/warfakes/12,у Курській області готується евакуація мешканців,False
5,https://t.me/warfakes/14,"у російських регіонах оголошено мобілізацію. У соцмережі «ВКонтакте» стала з'являтися реклама, що таргетує, про початок масової мобілізації в Росії. Наприклад, такі повідомлення направлені на мешканців Барнаула через групу «Як справи, Барнауле?»",False
6,https://t.me/warfakes/15,": У Білгороді снаряд потрапив у будівлю наркодиспансеру Співтовариство «Авто Білгород» опублікувало відео досить низької якості, де нібито зафіксовано момент попадання бойового снаряда в будівлю наркодиспансеру.",False
7,https://t.me/warfakes/16,": Росія відправляє терміновиків на Україну Ряд ЗМІ з посиланням на «Комітет солдатських матерів» повідомили, що призовників нібито терміново відправили до українського кордону, видавши бронежилети та бойову зброю.",False
