,Link,Text,Label
67,https://t.me/nrpublic/16607,"Випадки стрілянини зафіксовані на територіях Брянської області, що межують з Україною, в результаті ніхто не постраждав, повідомив губернатор регіону Олександр Богомаз.",True
68,https://t.me/nrpublic/16611,МЗС України розпочало евакуацію українських дипломатів з Москви,True
69,https://t.me/nrpublic/16614,Офіс Зеленського: ситуація в Україні контрольована,True
70,https://t.me/nrpublic/16625,"УЄФА перенесе фінал Ліги чемпіонів із Санкт-Петербурга після російського нападу на Україну, повідомило джерело AP",True
71,https://t.me/nrpublic/16627,"Макрон звернувся до нації, заявив, що дії Росії в Україні порушують Статут ООН і пригрозив запровадити проти Росії масштабні санкції, які торкнуться багатьох секторів.",True
72,https://t.me/nrpublic/16650,Байден скликав раду нацбезпеки для обговорення України,True
73,https://t.me/nrpublic/16654,Німеччина не постачатиме зброю в Україну,True
74,https://t.me/nrpublic/16656,"Таксі Uber припинив роботу в Україні, повідомляють ЗМІ.",True
75,https://t.me/nrpublic/16662,"Матвієнко: ті росіяни, що виступають проти військової операції в Україні, думають про свої нагальні проблеми та труднощі",True
76,https://t.me/nrpublic/16671,ЮНЕСКО закликає до дотримання міжнародного гуманітарного права за умов конфлікту в Україні.,True
77,https://t.me/nrpublic/16689,Євросоюз відкликає посла Росії у зв'язку із вторгненням в Україну — заява,True
78,https://t.me/nrpublic/16696,"CNN із посиланням на джерело у Брюсселі стверджує, що країни ЄС обговорюють можливість відключення Росії від SWIFT через події в Україні",True
79,https://t.me/nrpublic/16706,У Черкаській області України також вводять комендантську годину,True
80,https://t.me/nrpublic/16712,"Патріарх Кирило закликав усі сторони конфлікту навколо України ""зробити все можливе, щоб уникнути жертв серед мирних жителів"".",True
81,https://t.me/nrpublic/16719,Зеленський: Україна пропонує повернутися на шлях миру,True
82,https://t.me/nrpublic/16720,"Зеленський: ""Якщо ви, шановні європейські лідери, світові лідери, лідери вільного світу. Якщо ви нам не допоможете, сильно не допоможете Україні, то завтра війна постукає у ваші двері""",True
83,https://t.me/nrpublic/16730,Петиція з вимогою припинити російське вторгнення в Україну за кілька годин набрала 200 тисяч підпсією,True
84,https://t.me/nrpublic/16732,Зеленський вимагає від Заходу запровадження безпольотної зони над Україною,True
85,https://t.me/nrpublic/16735,"Розпочалася зустріч Путіна з представниками великого бізнесу, анонсована на тлі початку військової операції в Україні",True
86,https://t.me/nrpublic/16739,Нацгвардія України: ситуація в Києві спокійна та контрольована,True
87,https://t.me/nrpublic/16762,"Виступ Байдена Україною перенесений на годину пізніше, відбудеться о 21:30 мск, повідомили у Білому домі.",True
88,https://t.me/nrpublic/16766,Борис Джонсон: Британія готова дати притулок керівництву України,True
89,https://t.me/nrpublic/16769,"ОБСЄ вирішила евакуювати всіх співробітників із території України, як тільки це буде безпечно — Reuters",True
90,https://t.me/nrpublic/16771,"Радник президента України підтвердив, що злітно-посадкова смуга Гостомель була захоплена росіянами — Reuters",True
91,https://t.me/nrpublic/16775,"Полонений російський військовий розповів, коли, звідки і навіщо прибув до України",True
92,https://t.me/nrpublic/16781,Зеленський після оголошення військового стану підписав указ про створення на базі обласних держадміністрацій військових адміністрацій Україна просто так здаватися не збирається.,True
93,https://t.me/nrpublic/16788,Україна отримає від Польщі майже 1 млрд доларів термінової допомоги,True
94,https://t.me/nrpublic/16793,Польща вийшла на знак солідарності з Україною,True
95,https://t.me/nrpublic/16800,ОБСЄ розпочинає евакуацію всіх членів місії з України,True
96,https://t.me/nrpublic/16803,Байден: Ми підтримуємо відважний народ України,True
97,https://t.me/nrpublic/16804,Канада запроваджує додаткові санкції проти Росії через ситуацію в Україні — Трюдо,True
98,https://t.me/nrpublic/16828,Лондон також сьогодні протестує проти війни з Україною,True
99,https://t.me/nrpublic/16831,Байден розпочав звернення щодо вторгнення Росії в Україну,True
100,https://t.me/nrpublic/16845,"Байден: Наші сили не будуть воювати в Україні, але ми захищатимемо членів НАТО всією силою США",True
101,https://t.me/nrpublic/16861,Байден: Амбіції Путіна не обмежуються Україною Він хоче відновити СРСР,True
102,https://t.me/nrpublic/16887,На Білорусь санкції запроваджуються за підтримку Росії при нападі на Україну,True
103,https://t.me/nrpublic/16892,"57 українців загинули внаслідок бойових дій, 169 людей поранено - МОЗ України",True
104,https://t.me/nrpublic/16899,Лідери 27 країн ЄС домовилися запровадити новий пакет санкцій проти Росії через вторгнення в Україну,True
105,https://t.me/nrpublic/16900,Словенія виступає за ухвалення України до Євросоюзу до 2030 року - прем'єр,True
106,https://t.me/nrpublic/16903,"У Росії на акціях на підтримку України за останні години затримано понад 1,5 тис. людей Про це повідомив російський опозиціонер Володимир Кара-Мурза",True
107,https://t.me/nrpublic/16905,"У Сухопутних силах визнали, що на територію України зайшли понад 60 батальйонних тактичних груп.",True
108,https://t.me/nrpublic/16908,"Саміт ЄС закликав Росію припинити всі військові дії проти України, вивести війська, дотримуватися гуманітарних норм",True
109,https://t.me/nrpublic/16913,Чоловікам 18-60 років заборонили виїзд із України,True
110,https://t.me/nrpublic/16922,"Канада заборонила національним авіакомпаніям польоти над Україною та прилеглих зонах, включаючи Москву та Мінськ",True
111,https://t.me/nrpublic/16924,"Чеський футбольний клуб ""Славія"" вийшов на матч проти ""Фенербахче"" у футболках на підтримку України Команду на матч із капітанською пов'язкою вивів українець Тарас Качараба",True
112,https://t.me/nrpublic/16925,"НАТО не встановлюватиме безпольотну зону над Україною, тому що це призвело б до прямого зіткнення альянсу з Росією Таку заяву зробив заступник міністра оборони Британії Джеймс Хіпі.",True
113,https://t.me/nrpublic/16927,"Генштаб ЗСУ повідомляє, що в Україну введено дві третини доступних Росії батальйонних тактичних груп",True
114,https://t.me/nrpublic/16932,Зеленський закликав лідерів Євросоюзу стати пліч-о-пліч з Україною і зупинити агресора,True
115,https://t.me/nrpublic/16936,Дочка радника Путіна Марія Юмашева вийшла у Лондоні на мітинг проти війни в Україні friendly fire?,True
116,https://t.me/nrpublic/16940,Напад Росії на Україну: карта до вечора 24 лютого,True
117,https://t.me/nrpublic/16941,Президент України Володимир Зеленський оголосив про загальну мобілізацію населення,True
118,https://t.me/nrpublic/16949,Нацбанк України заборонив валютні операції в рублях - російських та білоруських,True
119,https://t.me/nrpublic/16952,"Зеленський: Україна залишилася сама, Росію не переконали нові санкції За його словами, світ продовжує спостерігати за тим, що відбувається здалеку.",True
120,https://t.me/nrpublic/16953,Зеленський: рано чи пізно розпочнеться діалог між Росією та Україною про припинення бойових дій,True
121,https://t.me/nrpublic/16956,"Путін намагається повалити уряд України, впевнений держсекретар США Ентоні Блінкен.",True
122,https://t.me/nrpublic/16961,"Перша сторінка The New York Times сьогодні: ""Війна в Україні. Російські війська просуваються до околиць столиці, кількість жертв зростає, а тисячі людей біжать на захід""",True
123,https://t.me/nrpublic/16964,Кожен росіянин заплатить карбованцем зі своєї кишені за війну з Україною,True
124,https://t.me/nrpublic/16982,Армія України заявляє про бойові дії з російськими військами під Києвом,True
125,https://t.me/nrpublic/16983,"Газета ""Радянський спорт"" вийшла з чорною обкладинкою, яку використовують у соцестях на знак протесту проти війни з Україною, та підписом ""Не до футболу""",True
126,https://t.me/nrpublic/17002,Посол України в Японії: країні потрібно більше коштів ППО,True
127,https://t.me/nrpublic/17005,"Майже 30 тисяч людей в'їхали з України в Польщу минулої доби, повідомила прикордонна охорона.",True
128,https://t.me/nrpublic/17006,Путін має намір захопити всю Україну – міністр оборони Британії,True
129,https://t.me/nrpublic/17012,Петицію з вимогою зупинити війну з Україною на сайті Change.org за день підписали понад 300 тисяч людей,True
130,https://t.me/nrpublic/17019,Міністр економіки та фінансів Франції Брюно Ле Мер: рішення про відключення російських фінансових установ від системи SWIFT у зв'язку з подіями в Україні поки що не ухвалювалося і стало б крайнім заходом.,True
131,https://t.me/nrpublic/17020,Територіальна оборона України закликає всіх прийти у військкомат та вступити до лав захисту,True
132,https://t.me/nrpublic/17026,"Меркель назвала те, що відбувається навколо України, ""переломною подією в історії після закінчення холодної війни"".",True
133,https://t.me/nrpublic/17035,"Усі ігри клубів та збірних на турнірах під егідою УЄФА, які мають відбутися на території Росії та України, будуть перенесені",True
134,https://t.me/nrpublic/17040,Українці вишикувалися у чергу у військкомат Вони готові захищати свою землю. Фото з Рівного.,True
135,https://t.me/nrpublic/17049,МВС України роздало депутатам Верховної Ради зброю,True
136,https://t.me/nrpublic/17066,З України ринув потік біженців — МЗС Німеччини,True
137,https://t.me/nrpublic/17074,"Останні цифри від ООН: не менше 25 мирних жителів загинули під час атаки на Україну, не менше 100 000 людей залишили місця проживання.",True
138,https://t.me/nrpublic/17075,"Ердоган: НАТО треба було діяти рішучіше, Захід допомагає Україні лише порадами.",True
139,https://t.me/nrpublic/17076,"Ердоган: Ставлення НАТО та ЄС до України не є ні дружбою, ні солідарністю",True
140,https://t.me/nrpublic/17078,Зеленський: Європа дуже повільно допомагає Україні,True
141,https://t.me/nrpublic/17082,Зеленський звернувся до громадян європейських країн із закликом вирушати на Україну для захисту Європи,True
142,https://t.me/nrpublic/17086,"Актор Марат Башаров підтримав війну Росії з Україною, прикріпивши фотографію з Путіним і прокоментувавши її ""Спасибі""",True
143,https://t.me/nrpublic/17087,У Грозному близько 10 тисяч співробітників Росгвардії збираються виїжджати в Україну за власним наказом Рамзана Кадирова — ЗМІ,True
144,https://t.me/nrpublic/17088,"Сі Цзіньпін зателефонував Путіну, повідомляє китайське телебачення - заявив, що Китай виступає на підтримку врегулювання між Росією та Україною шляхом переговорів.",True
145,https://t.me/nrpublic/17089,"Путін у розмові із Сі Цзіньпіном заявив, що Росія готова вести переговори з Україною на високому рівні, повідомляє китайське центральне телебачення.",True
146,https://t.me/nrpublic/17095,"Зеленський відповів прем'єр-міністру Італії, який раніше заявив, що президент України всупереч домовленості не вийшов з ним на зв'язок",True
147,https://t.me/nrpublic/17099,10 тисяч чеченців готуються вирушити на війну з Україною,True
148,https://t.me/nrpublic/17101,Петиція на Change.org проти війни з Україною наближається до 500 тис. підписів,True
149,https://t.me/nrpublic/17103,"Кадиров: Найгарячіші точки в Україні займатимуть саме чеченські бійці, бійці, які служать на шляху Ахмата-Хаджі Кадирова",True
150,https://t.me/nrpublic/17113,Швеція відправила в Україну військово-технічну та гуманітарну допомогу,True
151,https://t.me/nrpublic/17114,"Українські ЗМІ: ЗСУ заходять до Києва, киян просять не знімати військову техніку.",True
152,https://t.me/nrpublic/17131,Екс-президент України Порошенко прямо зараз на передовій у Києві,True
153,https://t.me/nrpublic/17137,Донька Бориса Єльцина Тетяна Юмашева закликала Путіна зупинити війну з Україною,True
154,https://t.me/nrpublic/17145,МЗС: російські військові вживуть заходів для забезпечення безпеки співробітників місій ООН та ОБСЄ в Україні,True
155,https://t.me/nrpublic/17151,Українська армія готова до зустрічі російської армії у Києві,True
156,https://t.me/nrpublic/17171,"НАТО закликає Росію негайно припинити воєнні дії в Україні, повідомляє генсек.",True
157,https://t.me/nrpublic/17178,Путін на оперативній нараді з членами радбезу обговорює перебіг спецоперації в Україні,True
158,https://t.me/nrpublic/17203,Ірландія скасувала візовий режим з Україною,True
159,https://t.me/nrpublic/17212,"Депутат від ""Опозиційної платформи"" Шуфрич заявив, що переконав Зеленського ініціювати переговори з Росією, одним із пунктів яких буде позаблоковий статус України",True
160,https://t.me/nrpublic/17222,Українська дівчинка просить Путіна відкликати російські війська,True
161,https://t.me/nrpublic/17229,"Польські розробники комп'ютерних ігор ""CD Project Red"", які створили культову гру ""Відьмак-3"", пожертвували 1 мільйон злотих у гуманітарний фонд для допомоги Україні",True
162,https://t.me/nrpublic/17256,"Bild: Українська армія чинить куди більший опір, ніж цього очікували в Москві",True
163,https://t.me/nrpublic/17260,Влада України оголосила про закриття шкіл на два тижні,True
164,https://t.me/nrpublic/17262,Усі порти України переходять під посилену охорону – прем'єр Шмигаль.,True
165,https://t.me/nrpublic/17270,В Україну прибула колона з військовою допомогою з Польщі,True
166,https://t.me/nrpublic/17275,Нормалізувати відносини з Росією після подій в Україні тепер неможливо – прем'єр-міністр Джонсон,True
167,https://t.me/nrpublic/17282,"Зеленський повідомив, що поговорив з Байденом та обговорив посилення санкцій, ""конкретну оборонну підтримку"", а також створення антивоєнної коаліції. Про підсумки переговорів президент не повідомив.",True
168,https://t.me/nrpublic/17306,ПАРЄ проведе екстрене засідання щодо ситуації в Україні 14-15 березня,True
169,https://t.me/nrpublic/17322,Всесвітня боксерська рада не визнаватиме чи затверджуватиме поєдинки в Росії через ситуацію в Україні,True
170,https://t.me/nrpublic/17326,"Китай виступає за повагу до суверенітету всіх країн, у тому числі України, заявили в МЗС КНР.",True
171,https://t.me/nrpublic/17327,Держдеп: США не бачать готовності Росії до деескалації та шансів на успіх переговорів щодо України в поточних умовах,True
172,https://t.me/nrpublic/17330,"Телеканал ""Україна 24"" повідомляє, що до Києва летить російська авіація. Треба взяти документи, плед, воду, аптечку, їжу. Через 15 хвилин потрібно бути в бункері",True
173,https://t.me/nrpublic/17349,Байден розповів Зеленському про зусилля США щодо залучення інших країн до надання допомоги Україні.,True
174,https://t.me/nrpublic/17365,"Білий дім: США не зацікавлені у війні з Росією, тому США не запровадять війська на Україну",True
175,https://t.me/nrpublic/17368,"Білий дім: російські війська ""просуваються до Києва, вони прагнуть повалити уряд України"".",True
176,https://t.me/nrpublic/17373,Виробник електроніки Dell призупинив продаж своєї продукції в Росії та в Україні.,True
177,https://t.me/nrpublic/17381,"Зеленський заявив, що домовився зі світовими лідерами про нову значну допомогу Україні",True
178,https://t.me/nrpublic/17385,"Зеленський: Потрібно зробити все, щоби зупинити цю агресію. Щодня агресія — ця агресія скрізь, не лише в Україні, а й у Росії, у всій Європі",True
179,https://t.me/nrpublic/17386,"Зеленський: Цієї ночі ми повинні вистояти, доля України вирішується прямо зараз. Ніч буде тяжкою. Дуже важкою",True
180,https://t.me/nrpublic/17388,"Офіс президента України: Україна контролює половину Мелітополя, інша половина – під контролем російських військ",True
181,https://t.me/nrpublic/17398,Росія заблокувала резолюцію ООН із засудженням дій Росії в Україні,True
182,https://t.me/nrpublic/17407,"Угорщина заявила, що готова стати майданчиком для переговорів Росії та України, така пропозиція направлена ​​сторонам",True
183,https://t.me/nrpublic/17408,"Байден доручив Держдепу виділити Україні допомогу на $600 млн, $350 млн — на військові потреби.",True
184,https://t.me/nrpublic/17414,Після тривалих боїв Васильків залишився під контролем України,True
185,https://t.me/nrpublic/17416,"Українська армія контролює Київ, – секретати РНБО Київ",True
186,https://t.me/nrpublic/17442,"Мер Києва Віталій Кличко: Друзі! Буде складно, але ми маємо встояти! З нами армія, з нами тероборони, з нами справедливість! Слава Україні!",True
187,https://t.me/nrpublic/17443,"S&P знизило довгостроковий кредитний рейтинг Росії в іноземній валюті з ""ВВВ-"" до позначки BB+ - це нижче за інвестиційний рівень, а рейтинг України - з ""B"" до ""B-"".",True
188,https://t.me/nrpublic/17453,"МЗС Латвії внесло Миколу Баскова до чорного списку за підтримку ""російської агресії проти України""",True
189,https://t.me/nrpublic/17455,"Макрон, говорячи про конфлікт в Україні, заявив, що ""війна триватиме довго"" і закликав готуватися до довгострокових наслідків для Європи.",True
190,https://t.me/nrpublic/17463,"Президент України Зеленський відхилив прохання США про евакуацію Києва, заявивши: ""Мені потрібні боєприпаси, а не транспорт"" - AP",True
191,https://t.me/nrpublic/17465,Макрон скликає на 19:00 за Москвою раду оборони по Україні,True
192,https://t.me/nrpublic/17466,"У Польщу за добу в'їхали понад 47 тис. жителів України, повідомляють польські прикордонники.",True
193,https://t.me/nrpublic/17473,"Рогозін запитав, хто у разі санкцій через війну в Україні врятує МКС від ""некерованого сходу з орбіти та падіння на США"". Ілон Маск відповів: ""Space X"".",True
194,https://t.me/nrpublic/17475,"Нідерланди надішлють Україні 200 зенітно-ракетних комплексів Stinger, пишуть місцеві ЗМІ.",True
195,https://t.me/nrpublic/17482,"Роскомнагляд заборонив російським ЗМІ називати війну в Україні ""війною""",True
196,https://t.me/nrpublic/17486,Уряд Нідерландів схвалив рішення відправити в Україну 200 зенітно-ракетних комплексів Stinger.,True
197,https://t.me/nrpublic/17490,"Міністр охорони здоров'я України Віктор Ляшко повідомив, що від рук російських солдатів загинуло 198 цивільних, у тому числі троє дітей. Поранено 1115 осіб, з яких 33 дитини.",True
198,https://t.me/nrpublic/17499,МВС Польщі: за останні дні з території України до Польщі в'їхали 100 тис. осіб,True
199,https://t.me/nrpublic/17500,Італія підтримала відключення Росії від SWIFT та готова надати військову допомогу Україні.,True
200,https://t.me/nrpublic/17502,"Джонсон заявив про збільшення кількості країн, які готові надати Україні допомогу у забезпеченні її оборони.",True
201,https://t.me/nrpublic/17512,"Сьогодні о 3:50 ранку ППО збила російську ракету, спрямовану до греблі Київського водосховища. Про це повідомляє Міністерство інфраструктури України.",True
202,https://t.me/nrpublic/17515,Повна версія нового звернення президента України Зеленського,True
203,https://t.me/nrpublic/17525,"Повний список країн, що закрили повітряні кордони для Росії, зараз: Великобританія Болгарія Польща Україна Естонія Латвія Чехія Польща",True
204,https://t.me/nrpublic/17529,"Словаччина запроваджує режим НС через масовий наплив біженців з України, повідомляє уряд",True
205,https://t.me/nrpublic/17532,Влада Словаччини з 12:00 26 лютого запроваджує в країні режим надзвичайної ситуації у зв'язку з напливом біженців з України.,True
206,https://t.me/nrpublic/17550,"Узбекистан займає виважену, нейтральну позицію щодо України та Росії — Прес-секретар Шавкату Мірзієєва.",True
207,https://t.me/nrpublic/17556,"Російський спецназ записав звернення, що не планує захоплювати Україну",True
